0,0,2,0,1,8,0.896364623,0.919781484,1
1,1,2,0,1,1,1,0.919781484,0
1,1,1,0,1,32,0.972222222,0.919781484,1
1,1,2,1,1,4,0.907407407,0.919781484,1
1,1,2,0,1,5,0.913043478,0.919781484,1
1,1,1,0,1,2,0.897003745,0.919781484,1
1,1,2,0,1,1,0.897003745,0.919781484,0
1,1,2,0,1,4,0.897003745,0.950631458,1
1,1,2,0,1,10,0.897003745,0.919781484,1
1,1,2,0,1,5,0.897003745,0.950631458,1
1,1,2,0,0,4,0.897003745,0.950631458,1
0,1,2,1,1,1,0.93902439,0.919781484,0
1,1,1,0,1,1,0.913043478,0.919781484,1
0,1,1,0,0,1,0.896364623,0.903225806,0
1,1,1,0,1,4,0.896364623,0.919781484,0
1,1,1,0,1,6,0.896364623,0.919781484,1
0,1,1,0,1,13,0.907407407,0.929319372,1
0,1,1,0,1,2,0.896364623,0.919781484,0
1,1,1,0,1,3,0.897003745,0.919781484,1
0,1,1,0,0,1,0.896364623,0.919781484,1
0,1,1,0,0,1,0.913043478,0.929319372,0
1,1,2,0,1,2,0.907407407,0.950631458,1
1,1,1,0,1,3,0.93030303,0.919781484,1
0,1,2,0,1,6,0.896364623,0.919781484,1
0,1,1,0,1,4,0.897003745,0.919781484,1
0,1,1,1,1,12,0.913043478,0.962093863,1
0,1,1,0,0,1,0.897003745,0.919781484,0
1,1,1,0,0,6,0.897003745,0.919781484,1
1,1,2,0,1,6,1,0.941176471,1
0,1,1,0,0,14,0.897003745,0.919781484,1
0,1,1,1,1,1,0.897003745,0.919781484,0
1,1,1,0,1,30,0.959830867,0.919781484,1
0,1,2,0,0,1,0.896364623,0.919781484,0
1,1,2,1,1,7,0.907407407,0.919781484,1
0,1,1,0,0,1,0.896364623,0.919781484,1
1,1,1,0,1,16,1,0.929319372,1
0,1,1,0,1,1,0.896364623,0.919781484,0
1,1,2,0,1,2,0.896364623,0.919781484,1
1,1,1,0,1,1,0.896364623,0.919781484,1
0,1,2,0,1,7,0.896364623,0.919781484,1
1,1,1,0,1,1,0.896364623,0.919781484,0
0,1,2,0,1,11,0.907407407,0.929319372,1
1,1,2,0,1,9,0.959830867,0.950631458,1
0,1,2,1,1,16,0.897003745,0.919781484,1
0,1,2,0,0,1,0.959830867,0.919781484,0
1,1,2,0,1,2,0.896364623,0.919781484,1
1,1,1,0,1,1,0.896364623,0.919781484,0
1,1,1,0,0,2,0.907407407,0.919781484,1
1,1,2,0,1,10,0.939271255,0.919781484,1
1,1,1,0,1,1,0.896364623,0.919781484,1
1,1,2,0,1,2,0.896364623,0.919781484,0
1,1,1,0,1,1,0.896364623,0.919781484,0
0,1,1,0,0,1,0.896364623,0.75,1
1,1,1,0,0,6,0.913043478,0.946666667,1
1,1,1,0,1,1,0.896364623,0.929319372,0
1,1,1,0,1,1,0.896364623,0.919781484,0
1,1,1,0,0,5,0.896364623,0.971544715,1
1,1,1,1,1,9,0.93030303,0.919781484,1
1,1,1,0,1,4,0.93030303,0.919781484,1
1,1,1,0,0,8,0.896364623,0.919781484,1
1,1,2,0,1,9,0.959830867,0.919781484,1
1,1,1,0,0,2,0.957281553,0.955555556,1
0,1,1,0,0,1,0.939271255,0.948717949,0
0,1,2,0,1,6,0.957281553,0.919781484,1
1,1,1,0,1,11,0.896364623,0.919781484,1
1,1,2,0,1,14,0.896364623,0.919781484,1
1,1,2,1,1,24,0.896364623,0.919781484,1
1,1,1,0,1,1,0.896364623,0.929319372,1
1,1,2,1,1,16,0.970588235,0.919781484,1
1,1,1,0,0,2,0.913043478,0.919781484,1
1,1,2,0,1,1,0.896364623,0.919781484,1
1,1,2,1,1,40,0.932926829,0.919781484,1
1,1,2,0,1,7,0.897003745,0.929319372,1
0,1,1,1,1,1,0.896364623,0.919781484,0
1,1,1,0,0,1,0.896364623,0.919781484,0
1,1,2,1,1,14,0.932926829,0.962093863,1
1,1,2,1,0,3,0.957281553,0.919781484,1
0,1,1,0,1,8,0.93030303,0.919781484,1
1,1,1,0,1,11,0.93030303,0.919781484,1
0,1,2,1,0,13,1,0.919781484,1
1,1,2,0,1,31,1,0.929319372,1
1,1,1,0,1,2,0.907407407,0.919781484,1
1,1,2,1,1,17,0.896364623,0.919781484,1
0,1,1,0,0,1,0.896364623,0.988888889,0
1,1,2,0,0,2,0.896364623,0.946666667,1
1,1,2,0,1,10,0.896364623,0.919781484,1
0,1,2,0,0,1,0.956233422,0.919781484,0
0,1,2,0,1,1,0.896364623,0.919781484,0
1,1,2,0,1,8,0.896364623,0.919781484,1
1,1,1,0,1,1,0.956233422,0.919781484,0
1,1,1,0,1,8,0.970588235,0.919781484,1
1,1,2,0,1,14,0.896364623,0.919781484,1
1,1,2,0,1,15,0.907407407,0.919781484,1
1,1,2,0,0,22,0.93902439,0.919781484,1
1,1,1,1,0,1,0.896364623,0.921568627,1
0,1,1,0,0,1,0.932926829,0.919781484,0
0,1,1,0,0,1,0.896364623,0.919781484,0
1,1,1,0,1,1,0.896364623,0.929319372,0
1,1,1,0,0,1,0.896364623,0.919781484,0
1,1,1,0,0,1,0.896364623,0.919781484,0
0,1,2,0,0,1,0.896364623,0.919781484,0
1,1,2,0,1,4,0.956233422,0.919781484,1
0,1,2,0,1,8,0.896364623,0.919781484,1
0,1,1,0,1,2,0.93030303,0.919781484,0
1,1,1,0,0,1,0.896364623,0.946666667,0
1,1,1,0,1,2,0.932926829,0.919781484,1
1,1,1,0,1,1,0.896364623,0.919781484,0
1,1,1,0,0,1,0.957281553,0.950631458,0
0,1,1,0,0,1,0.896364623,0.919781484,0
1,1,2,0,1,3,0.957281553,0.958333333,1
1,1,2,0,1,13,0.959830867,0.919781484,1
1,1,2,1,1,12,0.956233422,0.948717949,1
0,1,1,0,1,1,0.907407407,0.948717949,1
1,1,2,0,1,8,0.956233422,0.919781484,1
1,1,2,0,1,15,0.970588235,0.919781484,1
1,1,2,0,0,1,0.896364623,0.919781484,0
1,1,1,0,0,4,0.896364623,0.929319372,0
1,1,2,1,1,4,0.897003745,0.919781484,1
1,1,2,1,1,7,0.970588235,0.919781484,1
0,1,2,0,1,9,0.957281553,0.962093863,1
1,1,2,0,1,1,0.939271255,0.971544715,0
1,1,1,0,1,3,0.896364623,0.903225806,1
1,1,2,0,1,10,0.913043478,0.919781484,1
1,1,1,0,1,1,0.896364623,0.919781484,0
1,1,2,1,1,1,0.959830867,0.919781484,1
1,1,2,0,1,1,0.961290323,0.941176471,0
1,1,2,0,0,1,0.896364623,0.919781484,1
0,1,1,0,1,2,0.896364623,0.962093863,1
1,1,2,0,0,1,0.907407407,0.950631458,0
0,1,2,0,0,1,0.939271255,0.958333333,0
1,1,2,0,0,3,0.896364623,0.919781484,1
0,1,2,0,1,4,0.897003745,0.919781484,1
1,1,1,0,1,1,0.897003745,0.919781484,0
1,1,1,0,1,1,0.956233422,0.919781484,0
0,1,1,0,1,1,0.896364623,0.75,0
1,1,2,0,1,21,0.970588235,0.919781484,1
0,1,1,0,1,3,0.897003745,0.919781484,1
0,1,2,0,0,4,0.957281553,0.919781484,1
1,1,2,1,1,1,0.956233422,0.919781484,0
1,1,1,0,1,1,0.932926829,0.919781484,0
0,1,1,0,0,4,0.896364623,0.75,1
1,1,1,0,0,1,0.896364623,0.919781484,0
1,1,2,0,0,10,0.897003745,0.919781484,1
1,1,1,0,0,1,0.956233422,0.981818182,0
1,1,1,0,1,2,0.896364623,0.919781484,1
1,1,2,0,1,1,0.959830867,0.919781484,0
0,1,1,0,0,1,0.896364623,0.919781484,0
1,1,1,0,1,3,0.93030303,0.929319372,1
0,1,1,0,1,1,0.939271255,0.977272727,0
1,1,1,0,0,1,0.957281553,0.988888889,0
0,1,1,0,0,1,0.896364623,0.919781484,0
0,1,1,0,0,1,0.896364623,0.919781484,0
1,1,1,0,0,4,0.897003745,0.919781484,1
1,1,2,0,1,22,0.956233422,0.929319372,1
0,1,1,0,1,2,0.897003745,0.919781484,1
1,1,2,1,1,1,0.93902439,0.919781484,0
0,1,1,0,0,1,1,0.950631458,0
1,1,1,1,0,1,0.896364623,0.950631458,0
0,1,1,0,0,1,0.93030303,0.919781484,1
1,1,1,0,1,3,0.896364623,0.943005181,1
1,1,2,0,0,10,0.957281553,0.954198473,1
1,1,1,0,1,1,0.896364623,0.919781484,1
1,1,1,0,1,15,0.896364623,0.919781484,1
0,1,1,1,1,1,0.93030303,0.929319372,1
1,1,2,0,0,4,0.897003745,0.929319372,1
1,1,1,0,1,5,0.896364623,0.919781484,1
1,1,1,0,1,3,0.896364623,0.919781484,1
1,1,1,1,0,1,0.954545455,0.919781484,0
0,1,1,0,1,1,0.957281553,0.75,1
1,1,2,0,1,28,0.959830867,0.962093863,1
1,1,2,1,1,25,0.932926829,0.919781484,1
1,1,1,0,0,1,0.896364623,0.919781484,1
0,1,1,0,1,1,0.896364623,0.929319372,0
0,1,1,0,1,22,0.913043478,0.919781484,1
0,1,1,0,1,1,0.913043478,0.919781484,0
1,1,1,0,1,1,0.896364623,0.929319372,0
0,1,2,1,1,24,0.972222222,0.919781484,1
0,1,1,0,0,1,0.896364623,0.919781484,1
1,1,2,0,1,7,0.93902439,0.919781484,1
0,1,1,0,0,1,0.896364623,0.75,0
1,1,2,1,0,1,0.897003745,0.919781484,0
1,1,1,0,1,20,0.897003745,0.962093863,1
0,1,1,0,0,1,0.897003745,0.919781484,0
0,1,1,0,0,1,1,0.950631458,1
0,1,1,0,1,4,0.897003745,0.75,1
1,1,1,0,1,1,0.896364623,0.919781484,0
1,1,1,1,0,1,1,0.950631458,0
1,1,2,1,1,1,0.896364623,0.950631458,1
1,1,1,0,1,5,0.932926829,0.919781484,1
0,1,1,1,1,1,0.896364623,0.919781484,0
0,1,1,0,0,1,0.896364623,0.919781484,0
1,1,1,0,1,1,0.896364623,0.937853107,0
0,1,2,0,0,9,0.896364623,0.919781484,1
1,1,2,0,1,9,0.972222222,0.943005181,1
1,1,1,0,0,9,0.896364623,0.943005181,1
0,1,1,0,1,21,0.959830867,0.919781484,1
1,1,1,0,1,1,0.959830867,0.919781484,0
0,1,1,0,0,1,0.932926829,0.75,0
1,1,2,0,1,4,0.959830867,0.919781484,1
1,1,1,0,1,1,0.896364623,0.919781484,0
0,1,1,0,1,1,0.896364623,0.950631458,0
1,1,1,0,1,4,0.897003745,0.948717949,0
0,1,1,0,0,1,0.896364623,0.75,0
0,1,1,0,0,1,0.897003745,0.962093863,0
1,1,1,0,1,1,0.896364623,0.75,0
0,1,1,0,1,15,0.93030303,0.919781484,1
0,1,1,0,1,1,0.896364623,0.919781484,0
0,1,1,0,1,1,0.896364623,0.921568627,0
1,1,2,1,1,3,0.959830867,0.919781484,1
0,1,1,0,0,9,0.913043478,0.919781484,1
0,1,2,0,1,1,0.956233422,0.966666667,0
0,1,1,0,0,1,0.896364623,0.919781484,0
0,1,1,0,0,1,0.896364623,0.946666667,0
0,1,1,0,0,1,0.897003745,0.948717949,0
1,1,2,0,0,1,0.932926829,0.950631458,1
1,1,1,0,1,7,0.897003745,0.919781484,1
1,1,2,0,0,2,0.896364623,0.919781484,1
1,1,1,0,1,10,0.897003745,0.919781484,1
1,1,1,0,1,1,0.959830867,0.919781484,0
1,1,2,0,1,13,0.957281553,0.953488372,1
1,1,2,0,1,10,0.896364623,0.919781484,1
0,1,2,0,0,1,0.896364623,0.919781484,0
0,1,1,0,0,1,0.896364623,0.75,0
1,1,1,0,1,10,0.957281553,0.919781484,1
1,1,2,1,1,1,0.959830867,0.962093863,0
1,1,2,1,1,18,0.956233422,0.919781484,1
1,1,1,0,0,1,0.896364623,0.75,1
1,1,2,0,0,16,0.961290323,0.919781484,1
1,1,2,0,1,5,0.896364623,0.919781484,1
1,1,1,0,0,2,0.896364623,0.919781484,0
0,1,1,0,0,6,0.897003745,0.919781484,1
0,1,1,0,1,1,0.897003745,0.919781484,0
1,1,2,0,1,11,1,0.919781484,1
1,1,1,0,1,1,0.907407407,0.919781484,0
1,1,1,0,0,1,0.907407407,0.919781484,0
0,1,1,0,0,1,0.896364623,0.958333333,0
1,1,1,0,1,2,0.896364623,0.929319372,1
1,1,2,0,1,8,0.896364623,0.919781484,1
1,1,2,0,1,2,0.896364623,0.919781484,1
1,1,1,0,1,1,0.896364623,0.954198473,0
1,1,2,0,1,6,0.896364623,0.919781484,1
0,1,2,0,1,7,0.897003745,0.919781484,1
0,1,1,0,1,11,0.897003745,0.919781484,1
1,1,1,0,1,5,0.957281553,0.919781484,1
1,1,1,0,1,9,0.939271255,0.943005181,1
1,1,1,0,1,2,0.932926829,0.943005181,1
1,1,2,0,0,6,0.896364623,0.919781484,1
1,1,1,0,1,3,0.970588235,0.919781484,1
1,1,1,0,0,1,0.93030303,0.919781484,1
1,1,1,0,1,1,0.896364623,0.919781484,0
1,1,1,0,1,1,0.897003745,0.958333333,0
1,1,2,0,0,13,0.959830867,0.962093863,1
1,1,1,0,0,3,0.896364623,0.950631458,1
0,1,1,0,0,1,0.896364623,0.919781484,0
0,1,1,0,0,5,0.897003745,0.75,1
1,1,2,1,1,2,0.959830867,0.950631458,1
1,1,1,0,1,3,0.972222222,0.919781484,1
1,1,2,0,1,12,0.956233422,0.941176471,1
0,1,1,0,0,1,0.896364623,0.956521739,0
0,1,2,1,1,1,0.959830867,0.919781484,0
0,1,1,0,1,1,0.907407407,0.919781484,0
0,1,1,0,0,1,0.957281553,0.919781484,1
0,0,1,0,1,2,0.896364623,0.75,1
1,1,2,0,0,5,0.932926829,0.919781484,1
0,1,1,0,0,1,0.896364623,0.75,0
0,1,2,0,1,2,0.957281553,0.919781484,1
1,1,1,0,0,15,1,0.950631458,1
1,1,1,0,0,3,0.939271255,0.919781484,1
1,1,1,0,1,1,0.896364623,0.919781484,0
1,1,2,1,1,1,0.932926829,0.919781484,0
1,1,1,0,0,1,0.939271255,0.919781484,0
0,1,1,0,0,1,0.896364623,0.919781484,0
1,1,1,0,1,3,0.896364623,0.919781484,1
1,1,1,0,1,1,1,0.919781484,0
0,1,1,0,0,1,0.897003745,0.950631458,0
0,1,1,0,1,3,0.896364623,0.962093863,1
1,1,2,0,1,5,0.907407407,0.962093863,1
1,1,2,0,0,11,0.896364623,1,1
1,1,2,0,0,2,0.897003745,0.929319372,1
1,1,2,0,1,6,0.896364623,0.919781484,1
1,1,1,0,1,6,0.913043478,0.962093863,1
1,1,1,0,1,5,0.896364623,0.919781484,1
1,1,1,0,1,10,0.972222222,0.962093863,1
0,1,1,0,0,9,0.897003745,0.919781484,1
0,1,1,0,0,13,0.897003745,0.75,1
0,1,1,0,0,2,0.896364623,0.929319372,1
1,1,2,0,1,13,0.959830867,0.943005181,1
0,0,1,0,0,4,0.896364623,0.948717949,1
0,0,1,0,0,5,0.896364623,0.919781484,1
0,1,1,0,0,7,0.896364623,0.919781484,1
0,1,1,0,0,2,0.93030303,0.75,1
0,1,1,0,0,1,0.896364623,0.75,0
0,1,1,0,0,15,0.897003745,0.919781484,1
0,1,1,0,0,5,0.896364623,0.919781484,1
0,1,1,0,0,2,0.896364623,0.919781484,1
1,1,1,0,1,4,0.896364623,0.919781484,1
1,1,1,0,0,3,0.896364623,0.950631458,1
1,1,1,1,0,1,0.896364623,0.950631458,0
0,1,1,0,1,1,0.896364623,0.950631458,0
1,1,1,0,0,2,0.93902439,0.75,1
0,1,2,0,0,9,0.957281553,0.919781484,1
1,1,2,1,1,12,0.907407407,0.919781484,1
0,1,1,0,0,6,0.896364623,0.954198473,1
0,0,1,0,0,1,0.896364623,0.75,0
0,1,1,0,1,2,0.896364623,0.75,1
0,1,1,0,0,1,0.896364623,0.950631458,0
0,1,1,0,0,1,0.896364623,0.919781484,0
1,1,1,1,1,1,0.896364623,0.919781484,0
0,0,1,0,0,1,0.896364623,0.919781484,0
1,1,2,0,0,18,0.957281553,0.919781484,1
0,1,2,1,0,1,0.959830867,0.962093863,0
0,1,1,1,1,1,0.896364623,0.919781484,0
1,1,2,0,0,1,0.896364623,0.929319372,0
1,1,1,1,0,1,0.896364623,0.948717949,0
1,1,2,0,1,3,0.897003745,0.950631458,1
0,1,1,0,0,1,0.896364623,0.75,1
0,1,1,0,0,1,0.896364623,0.75,0
0,0,1,0,0,1,0.896364623,0.75,0
0,1,1,0,1,1,0.896364623,0.919781484,0
0,1,1,0,0,1,0.897003745,0.962093863,1
0,1,2,0,0,1,0.896364623,0.966666667,0
0,1,1,0,0,1,0.896364623,0.962093863,0
0,1,2,0,1,1,0.897003745,0.919781484,0
0,1,1,0,0,11,1,0.919781484,1
1,1,2,1,1,12,0.896364623,0.919781484,1
0,1,1,0,0,1,0.896364623,0.75,0
0,1,1,0,0,1,0.896364623,0.75,0
0,1,2,0,0,1,0.957281553,0.75,0
0,1,1,0,0,1,0.957281553,0.950631458,0
0,1,2,0,1,5,0.897003745,0.962093863,1
0,1,2,1,1,3,0.957281553,0.961538462,1
1,1,1,0,0,5,0.957281553,0.962093863,1
1,1,1,0,0,1,0.897003745,0.929319372,0
0,1,1,0,1,1,0.897003745,0.950631458,0
1,1,1,0,0,1,0.896364623,0.961538462,0
1,1,2,0,1,17,0.907407407,0.941176471,1
0,1,1,0,1,11,1,1,1
0,1,1,0,0,1,0.896364623,0.75,0
1,1,1,0,0,2,0.959830867,0.818181818,1
0,1,1,0,0,1,0.896364623,0.75,0
0,1,1,0,0,1,0.896364623,0.929319372,1
0,1,1,0,0,1,0.896364623,0.75,0
0,1,1,0,0,1,0.896364623,0.75,1
0,1,1,0,1,5,0.957281553,0.962093863,1
0,1,1,0,0,1,0.896364623,0.75,0
0,1,1,0,0,2,0.932926829,0.929319372,1
0,1,1,0,1,1,0.957281553,0.950631458,1
0,1,1,0,0,1,0.896364623,0.962093863,0
0,1,1,0,1,5,0.896364623,0.950631458,1
1,1,2,0,1,13,1,0.950631458,1
0,1,2,0,0,2,0.932926829,0.950631458,1
0,1,1,0,0,1,0.957281553,0.962093863,0
0,1,1,0,0,1,0.896364623,0.75,0
0,1,1,0,0,1,0.896364623,0.962093863,0
1,1,1,0,1,3,0.897003745,0.919781484,1
0,1,1,0,0,1,0.896364623,0.75,0
0,1,1,1,0,1,1,0.75,1
0,1,1,0,1,1,0.896364623,0.950631458,0
0,1,1,0,1,7,0.896364623,0.919781484,1
0,0,1,0,0,1,0.896364623,0.75,0
1,1,1,0,1,4,0.956233422,0.919781484,1
0,1,1,0,1,1,0.896364623,0.937853107,0
0,1,1,0,0,1,0.896364623,0.75,0
0,1,1,1,0,1,0.913043478,0.929319372,0
1,1,2,0,0,1,0.896364623,0.950631458,1
0,1,1,0,0,1,0.896364623,0.919781484,0
1,1,2,0,1,1,0.896364623,0.919781484,0
1,1,1,0,0,2,0.896364623,0.929319372,1
1,1,1,0,1,1,0.896364623,0.919781484,1
1,1,1,0,0,11,0.93902439,0.948717949,1
0,1,1,0,1,1,0.897003745,0.919781484,0
0,1,1,0,0,1,0.897003745,0.962093863,0
0,1,1,0,0,1,0.896364623,0.75,0
1,1,1,0,0,3,0.959830867,0.962093863,1
1,1,2,0,0,17,0.897003745,0.950631458,1
1,1,2,0,1,14,1,0.919781484,1
1,1,2,0,1,3,0.959830867,0.950631458,1
1,1,2,0,1,2,0.913043478,0.919781484,1
0,1,2,0,0,3,0.897003745,0.919781484,1
0,1,1,0,0,1,0.896364623,0.75,0
1,1,2,0,0,5,0.972222222,0.919781484,1
0,1,2,0,0,3,0.913043478,0.919781484,1
1,1,2,0,1,9,0.896364623,0.950631458,1
1,1,1,0,1,16,0.897003745,0.950631458,1
1,1,2,0,0,1,0.897003745,0.956521739,0
0,1,1,0,1,1,0.896364623,0.919781484,0
0,1,1,0,0,2,0.93030303,0.75,1
1,1,1,0,0,1,0.93030303,0.919781484,0
1,1,2,0,1,2,0.897003745,0.919781484,1
0,1,1,0,1,3,0.896364623,0.919781484,1
0,1,2,1,1,12,1,0.919781484,1
0,1,1,0,1,10,0.957281553,0.919781484,1
0,1,1,0,0,1,0.896364623,0.919781484,0
0,1,1,0,0,1,0.959830867,0.971544715,0
1,1,1,0,0,10,0.959830867,0.919781484,1
1,1,1,0,0,16,0.956233422,0.919781484,1
1,1,1,0,1,2,0.896364623,0.919781484,0
1,1,2,0,1,7,0.961290323,0.950631458,1
1,1,2,0,0,31,0.957281553,0.919781484,1
0,1,1,0,0,1,0.896364623,0.950631458,0
0,1,1,0,0,1,0.897003745,0.929319372,0
0,1,2,0,0,2,0.897003745,0.919781484,1
1,1,1,0,0,3,1,0.75,1
0,1,1,0,0,1,0.896364623,0.950631458,0
1,1,2,0,1,5,0.907407407,0.950631458,1
1,1,2,1,1,6,0.956233422,0.919781484,1
1,1,1,0,0,1,0.896364623,0.948717949,0
1,1,2,0,1,9,1,0.950631458,1
1,1,2,0,1,3,0.939271255,0.946666667,1
1,1,2,0,1,7,0.896364623,0.919781484,1
0,1,1,0,0,6,1,0.919781484,1
1,1,2,0,1,3,0.896364623,0.946666667,1
1,1,2,0,1,5,1,0.919781484,1
1,1,2,0,1,14,0.957281553,0.919781484,1
1,1,2,0,0,8,0.913043478,0.919781484,1
0,1,1,0,0,1,0.896364623,0.943005181,0
0,1,1,0,0,1,0.956233422,0.903225806,0
1,1,2,0,0,1,0.956233422,0.971544715,0
0,1,1,0,0,3,0.896364623,0.919781484,1
0,1,2,0,1,1,0.896364623,0.919781484,0
1,1,1,0,1,1,0.932926829,0.950631458,0
1,1,1,0,0,1,0.896364623,0.919781484,1
1,1,2,0,0,1,0.956233422,0.947368421,0
1,1,1,0,1,1,0.961290323,0.971544715,0
1,1,1,0,0,1,1,0.919781484,1
1,1,1,0,0,1,0.913043478,0.954198473,0
0,1,2,1,1,4,0.897003745,0.929319372,1
1,1,2,0,0,11,0.913043478,0.950631458,1
1,1,1,0,0,1,0.896364623,0.950631458,1
1,1,1,0,0,1,0.896364623,0.948717949,0
0,1,1,0,0,2,0.896364623,0.919781484,1
1,1,1,0,1,3,0.896364623,0.929319372,1
0,1,1,0,0,7,0.897003745,0.919781484,1
1,1,1,0,0,12,0.957281553,0.923076923,1
1,1,2,0,1,5,0.896364623,0.971544715,1
1,1,2,0,0,10,0.956233422,0.962093863,1
1,1,1,0,0,6,0.959830867,0.929319372,1
1,1,1,0,0,3,0.896364623,0.943005181,0
1,1,2,0,0,9,0.957281553,0.943005181,1
1,1,1,0,1,5,0.970588235,0.919781484,1
1,1,1,0,0,6,0.833333333,0.929319372,1
0,1,1,0,0,9,0.957281553,0.75,1
1,1,1,0,0,1,0.896364623,0.929319372,0
1,1,1,0,0,3,0.896364623,0.919781484,1
1,1,1,0,0,3,0.897003745,0.919781484,1
1,1,1,0,0,2,0.896364623,0.919781484,1
1,1,1,0,1,3,0.896364623,0.962093863,1
1,1,2,0,0,17,0.957281553,0.950631458,1
0,1,1,0,0,7,0.932926829,0.962093863,1
0,1,1,0,0,1,0.896364623,0.75,0
0,1,2,1,1,1,0.957281553,0.75,1
0,1,1,0,0,1,0.896364623,0.919781484,0
0,1,1,0,0,1,0.896364623,0.75,0
0,0,1,0,0,1,0.896364623,0.75,1
0,0,1,0,0,1,0.896364623,0.75,0
0,1,1,0,0,1,0.896364623,0.75,0
0,1,1,0,0,1,0.896364623,0.75,0
0,1,2,0,1,5,0.907407407,0.75,1
1,1,1,0,0,1,0.939271255,0.950631458,0
1,1,2,0,0,3,0.959830867,0.958333333,1
1,1,2,0,1,8,1,0.950631458,1
1,1,2,0,1,2,0.896364623,0.962093863,1
1,1,1,0,0,1,0.896364623,0.75,0
1,1,1,0,1,4,0.896364623,0.919781484,1
1,1,1,0,0,1,0.896364623,0.919781484,0
1,1,1,0,0,1,0.896364623,0.919781484,0
0,1,1,1,0,20,0.93902439,0.919781484,1
0,1,1,0,0,1,0.896364623,0.919781484,0
1,1,2,0,1,5,0.896364623,0.919781484,1
1,1,1,0,0,1,0.897003745,0.919781484,1
0,1,2,0,0,6,0.897003745,0.919781484,1
1,1,1,0,1,32,0.956233422,0.919781484,1
1,1,1,0,1,8,0.956233422,0.919781484,1
1,1,1,0,0,2,0.956233422,0.919781484,1
1,1,2,0,1,4,0.896364623,0.919781484,1
0,1,2,0,0,3,1,0.948717949,1
0,1,1,0,0,1,0.896364623,0.919781484,0
1,1,2,0,1,2,0.896364623,0.919781484,1
0,1,1,0,0,1,0.896364623,0.948717949,0
0,1,1,0,0,2,0.93030303,0.919781484,1
0,1,1,0,0,1,0.896364623,0.919781484,1
1,1,1,0,0,1,0.896364623,0.962093863,0
0,1,1,0,0,1,0.913043478,0.958333333,1
1,1,2,0,1,1,0.939271255,0.950631458,0
1,1,1,0,0,1,0.956233422,0.919781484,0
1,1,1,0,1,1,0.896364623,1,0
0,1,1,0,0,1,0.897003745,0.919781484,0
1,1,1,0,0,1,0.93030303,0.919781484,0
0,1,1,0,0,1,0.896364623,0.75,0
1,1,2,0,1,14,0.956233422,0.950631458,1
0,1,2,0,0,1,0.896364623,0.954198473,0
0,1,1,0,1,7,1,0.962093863,1
0,1,2,0,0,8,0.913043478,0.950631458,1
0,1,1,0,0,1,0.896364623,0.966666667,0
1,1,1,0,1,1,0.896364623,0.919781484,0
1,1,1,0,0,1,0.896364623,0.966666667,0
1,1,1,0,0,1,0.896364623,0.919781484,0
1,1,1,0,1,16,1,0.919781484,1
0,1,1,0,1,3,0.896364623,0.919781484,1
1,1,2,1,1,6,1,0.929319372,1
1,1,2,1,1,4,0.907407407,0.929319372,1
1,1,1,0,0,3,0.896364623,0.962093863,1
1,1,1,0,0,5,0.896364623,0.950631458,1
0,1,1,1,1,1,0.959830867,0.962093863,0
1,1,1,0,1,3,0.896364623,0.919781484,0
